lap,t_in_lap,dist_m,speed_kph,rpm,gear,throttle_pct,brake_pct,drs_available,gap_sec,closing_speed_kph,battery_soc_pct,deploy_kw,energy_used_lap_mj,tyre_age,mode_ground_truth,overtake_attempted,overtake_success
30,0.6698,3844.4,242.0,11225,8,1,100,False,0.32,-8.49,24.3,-40.0,4.852,10,Harvest,False,False
30,0.6727,3861.0,214.0,11833,7,1,100,False,0.316,-0.32,24.4,-40.0,4.852,10,Harvest,False,False
30,0.675,3874.4,201.0,10573,5,2,100,False,0.306,6.81,24.5,-40.0,4.852,10,Harvest,False,False
30,0.6769,3885.1,193.0,9822,5,2,100,False,0.298,7.54,24.5,-40.0,4.852,10,Harvest,False,False
30,0.679,3897.3,183.0,9608,5,5,100,False,0.294,3.15,24.6,-40.0,4.852,10,Harvest,False,False
30,0.6814,3911.3,179.0,9366,5,29,0,False,0.291,2.23,24.6,0.0,4.852,10,Balance,False,False
30,0.6831,3921.0,175.0,9572,5,51,0,False,0.291,-0.62,24.6,61.2,4.864,10,Push,False,False
30,0.6845,3928.7,174.0,9492,5,51,0,False,0.292,-1.05,24.6,61.2,4.874,10,Push,False,False
30,0.6872,3944.3,175.0,9669,5,74,0,False,0.299,-4.62,24.5,88.8,4.902,10,Push,False,False
30,0.6893,3956.1,178.0,10066,5,89,0,False,0.313,-9.73,24.5,106.8,4.928,10,Push,False,False
30,0.6919,3971.2,194.0,10368,5,80,0,False,0.317,-3.65,24.4,96.0,4.955,10,Push,False,False
30,0.6949,3988.7,197.0,10579,5,73,0,False,0.326,-6.36,24.3,87.6,4.983,10,Push,False,False
30,0.6984,4008.8,201.0,10860,5,73,0,False,0.333,-4.75,24.3,87.6,5.014,10,Push,False,False
30,0.7,4017.8,201.0,10772,5,77,0,False,0.338,-6.14,24.2,92.4,5.029,10,Push,False,False
30,0.7032,4036.3,208.0,11497,5,99,0,False,0.35,-7.85,24.1,118.8,5.067,10,Push,False,False
30,0.7049,4045.8,213.0,11505,5,99,0,False,0.357,-6.67,24.1,118.8,5.086,10,Push,False,False
30,0.707,4057.9,219.0,10802,5,99,0,False,0.363,-5.52,24.0,118.8,5.11,10,Push,False,False
30,0.7096,4073.0,226.0,10557,6,99,0,False,0.369,-4.37,24.0,118.8,5.138,10,Push,False,False
30,0.7127,4090.9,230.0,10770,6,99,0,False,0.376,-6.15,24.0,118.8,5.172,10,Push,False,False
30,0.7146,4101.3,235.0,10851,6,99,0,False,0.377,-1.64,24.0,118.8,5.191,10,Push,False,False
30,0.7173,4117.0,235.0,11262,6,99,0,False,0.381,-5.05,24.0,118.8,5.219,10,Push,False,False
30,0.7196,4130.5,242.0,11189,6,99,0,False,0.383,-2.2,24.0,118.8,5.243,10,Push,False,False
30,0.7225,4146.9,246.0,11530,6,99,0,False,0.384,-1.48,24.0,118.8,5.271,10,Push,False,False
30,0.7274,4175.1,254.0,11922,6,99,0,False,0.38,0.93,24.0,118.8,5.319,10,Push,False,False
30,0.733,4207.2,263.0,10553,7,99,0,False,0.373,2.4,24.0,118.8,5.371,10,Push,False,False
30,0.7361,4224.8,265.0,10818,7,99,0,False,0.371,2.29,24.0,118.8,5.4,10,Push,False,False
30,0.7392,4243.0,272.0,11044,7,99,0,False,0.369,5.1,24.0,118.8,5.428,10,Push,False,False
30,0.7424,4261.3,275.0,11133,7,99,0,False,0.366,2.75,24.0,118.8,5.457,10,Push,False,False
30,0.7451,4276.6,275.0,11215,7,99,0,False,0.369,-0.39,24.0,118.8,5.48,10,Push,False,False
30,0.7478,4292.1,280.0,11336,7,99,0,False,0.369,1.42,24.0,118.8,5.504,10,Push,False,False
30,0.7516,4314.2,284.0,11444,7,99,0,False,0.366,2.5,24.0,118.8,5.537,10,Push,False,False
30,0.7539,4326.9,286.0,11543,7,99,0,False,0.367,-0.14,24.0,118.8,5.556,10,Push,False,False
30,0.7578,4349.5,290.0,11689,7,99,0,False,0.366,0.2,24.0,118.8,5.59,10,Push,False,False
30,0.7629,4378.9,294.0,10553,8,99,0,False,0.366,-0.37,24.0,118.8,5.632,10,Push,False,False
30,0.7658,4395.4,297.0,10618,8,99,0,False,0.365,1.51,24.0,118.8,5.656,10,Push,False,False
30,0.7693,4415.4,300.0,10721,8,99,0,False,0.362,2.74,24.0,118.8,5.685,10,Push,False,False
30,0.7728,4435.5,302.0,10778,8,99,0,False,0.361,2.05,24.0,118.8,5.713,10,Push,False,False
30,0.7757,4452.4,304.0,10849,8,99,0,False,0.36,1.86,24.0,118.8,5.737,10,Push,False,False
30,0.7799,4476.2,306.0,10913,8,99,0,False,0.36,0.77,24.0,118.8,5.77,10,Push,False,False
30,0.7852,4507.0,308.0,11029,8,99,0,False,0.358,1.0,24.0,118.8,5.813,10,Push,False,False
30,0.7919,4545.1,311.0,11131,8,99,0,False,0.357,0.26,24.0,118.8,5.865,10,Push,False,False
30,0.7967,4573.1,315.0,11131,8,99,0,False,0.355,2.08,24.0,118.8,5.903,10,Push,False,False
30,0.7998,4590.6,316.0,11289,8,99,0,False,0.353,3.0,24.0,118.8,5.927,10,Push,False,False
30,0.8035,4611.8,317.0,11293,8,99,0,False,0.35,3.66,24.0,118.8,5.956,10,Push,False,False
30,0.8072,4633.0,318.0,11335,8,99,0,False,0.348,3.57,24.0,118.8,5.984,10,Push,False,False
30,0.819,4700.7,321.0,11407,8,99,0,False,0.334,5.46,24.0,118.8,6.044,10,Push,False,False
30,0.8233,4725.7,321.0,11500,8,99,0,False,0.33,4.28,24.0,118.8,6.077,10,Push,False,False
30,0.8271,4747.3,324.0,11574,8,99,0,False,0.325,7.0,24.0,118.8,6.105,10,Push,False,False
30,0.834,4786.9,325.0,11620,8,99,0,False,0.313,8.0,24.0,118.8,6.158,10,Push,False,False
30,0.8372,4805.1,327.0,11676,8,99,0,False,0.307,10.0,24.0,118.8,6.181,10,Push,False,False
30,0.8416,4830.6,328.0,11700,8,99,0,False,0.297,11.71,24.0,118.8,6.215,10,Push,False,False
30,0.8454,4852.6,329.0,11710,8,99,0,False,0.286,14.22,24.0,118.8,6.243,10,Push,False,False
30,0.8492,4874.4,328.0,11731,8,99,0,False,0.275,13.79,24.0,118.8,6.272,10,Push,False,False
30,0.8518,4889.0,328.0,11762,8,99,0,False,0.268,14.38,24.0,118.8,6.291,10,Push,False,False
30,0.8575,4922.1,331.0,11794,8,99,0,False,0.246,19.84,24.0,118.8,6.333,10,Push,False,False
30,0.8633,4955.2,331.0,11811,8,99,0,False,0.222,20.5,24.0,118.8,6.376,10,Push,False,False
30,0.8665,4973.5,330.0,11779,8,99,0,False,0.209,20.59,24.0,118.8,6.4,10,Push,False,False
30,0.8703,4995.1,323.0,10973,8,14,100,False,0.196,15.56,24.1,-40.0,6.4,10,Harvest,False,False
30,0.8733,5012.3,311.0,10836,8,2,100,False,0.187,9.65,24.2,-40.0,6.4,10,Harvest,False,False
30,0.8768,5032.5,259.0,11196,7,3,100,False,0.187,-5.79,24.3,-40.0,6.4,10,Harvest,False,False
30,0.8796,5048.6,241.0,11863,7,5,100,False,0.19,0.35,24.4,-40.0,6.4,10,Harvest,False,False
30,0.8833,5069.7,211.0,10845,5,5,100,False,0.204,-6.09,24.5,-40.0,6.4,10,Harvest,False,False
30,0.8852,5081.0,203.0,10473,5,6,100,False,0.208,-4.91,24.6,-40.0,6.4,10,Harvest,False,False
30,0.8868,5089.7,197.0,10173,5,9,100,False,0.212,-5.9,24.6,-40.0,6.4,10,Harvest,False,False
30,0.8886,5100.4,191.0,10089,5,9,100,False,0.215,-4.67,24.7,-40.0,6.4,10,Harvest,False,False
30,0.8925,5122.7,183.0,9786,5,9,0,False,0.227,-4.05,24.7,0.0,6.4,10,Balance,False,False
30,0.8939,5130.7,180.0,9618,5,39,0,False,0.228,-2.34,24.7,0.0,6.4,10,Balance,False,False
30,0.8956,5140.7,180.0,9618,5,51,0,False,0.227,0.95,24.7,61.2,6.412,10,Push,False,False
30,0.8978,5152.9,182.0,10012,5,74,0,False,0.229,-0.55,24.6,88.8,6.433,10,Push,False,False
30,0.9017,5175.7,187.0,10288,5,78,0,False,0.234,-2.37,24.6,93.6,6.475,10,Push,False,False
30,0.9036,5186.4,192.0,10411,5,74,0,False,0.235,-1.7,24.5,88.8,6.492,10,Push,False,False
30,0.9066,5203.9,197.0,10724,5,81,0,False,0.24,-3.52,24.4,97.2,6.524,10,Push,False,False
30,0.9082,5212.7,198.0,10993,5,85,0,False,0.251,-6.57,24.4,102.0,6.54,10,Push,False,False
30,0.9106,5226.4,205.0,11279,5,85,0,False,0.265,-8.29,24.3,102.0,6.564,10,Push,False,False
30,0.9134,5242.7,211.0,11612,5,99,0,False,0.277,-9.91,24.3,118.8,6.597,10,Push,False,False
30,0.9151,5252.2,213.0,11254,5,99,0,False,0.286,-10.81,24.2,118.8,6.616,10,Push,False,False
30,0.9203,5282.2,225.0,10646,6,99,0,False,0.296,-7.14,24.1,118.8,6.673,10,Push,False,False
30,0.9239,5302.9,233.0,10856,6,100,0,False,0.304,-6.39,24.0,120.0,6.712,10,Push,False,False
30,0.9276,5324.2,240.0,11219,6,99,0,False,0.311,-5.61,24.0,118.8,6.75,10,Push,False,False
30,0.93,5337.8,244.0,11381,6,100,0,False,0.319,-5.21,24.0,120.0,6.774,10,Push,False,False
30,0.9334,5357.2,250.0,11658,6,99,0,False,0.323,-4.19,24.0,118.8,6.807,10,Push,False,False
30,0.9373,5379.9,255.0,11390,6,99,0,False,0.326,-2.21,24.0,118.8,6.845,10,Push,False,False
30,0.9403,5397.3,261.0,10519,7,99,0,False,0.326,0.79,24.0,118.8,6.874,10,Push,False,False
30,0.9429,5412.0,265.0,10724,7,99,0,False,0.327,-0.78,24.0,118.8,6.897,10,Push,False,False
30,0.9481,5442.0,270.0,11010,7,99,0,False,0.329,-2.5,24.0,118.8,6.945,10,Push,False,False
30,0.9502,5454.1,273.0,11055,7,99,0,False,0.33,-0.99,24.0,118.8,6.964,10,Push,False,False
30,0.954,5475.6,276.0,11187,7,99,0,False,0.332,-2.55,24.0,118.8,6.997,10,Push,False,False
30,0.9595,5507.1,283.0,11357,7,99,0,False,0.333,-0.3,24.0,118.8,7.045,10,Push,False,False
30,0.9645,5535.8,287.0,11512,7,99,0,False,0.334,-0.43,24.0,118.8,7.088,10,Push,False,False
30,0.969,5561.7,291.0,11773,7,99,0,False,0.333,-0.47,24.0,118.8,7.126,10,Push,False,False
30,0.9713,5574.7,293.0,11706,7,99,0,False,0.334,0.03,24.0,118.8,7.145,10,Push,False,False
30,0.9747,5594.3,294.0,10866,8,99,0,False,0.335,-0.76,24.0,118.8,7.173,10,Push,False,False
30,0.9787,5617.4,297.0,10658,8,99,0,False,0.337,-1.41,24.0,118.8,7.206,10,Push,False,False
30,0.9816,5634.1,300.0,10658,8,99,0,False,0.338,-0.8,24.0,118.8,7.23,10,Push,False,False
30,0.9851,5654.2,302.0,10847,8,99,0,False,0.339,-1.03,24.0,118.8,7.259,10,Push,False,False
30,0.9875,5667.7,304.0,10854,8,99,0,False,0.339,-0.03,24.0,118.8,7.278,10,Push,False,False
30,0.9898,5681.3,305.0,10927,8,99,0,False,0.339,-0.36,24.0,118.8,7.297,10,Push,False,False
30,0.9952,5712.1,308.0,11018,8,99,0,False,0.34,-1.02,24.0,118.8,7.34,10,Push,False,False
30,1.0,5739.7,311.0,11113,8,99,0,False,0.339,1.0,24.0,118.8,7.378,10,Push,False,False
31,0.0029,16.8,313.0,11196,8,99,0,False,-0.0,0.37,24.0,118.8,0.024,11,Push,False,False
31,0.0079,44.9,316.0,11240,8,99,0,False,-0.001,0.82,24.0,118.8,0.062,11,Push,False,False
31,0.0109,62.4,316.0,11298,8,99,0,False,-0.001,-0.32,24.0,118.8,0.086,11,Push,False,False
31,0.0134,76.6,318.0,11347,8,99,0,False,-0.001,1.18,24.0,118.8,0.105,11,Push,False,False
31,0.0165,94.3,320.0,11369,8,99,0,False,-0.002,2.1,24.0,118.8,0.128,11,Push,False,False
31,0.0196,112.2,321.0,11434,8,99,0,False,-0.003,1.84,24.0,118.8,0.152,11,Push,False,False
31,0.0259,147.9,322.0,11469,8,99,0,False,-0.004,1.0,24.0,118.8,0.2,11,Push,False,False
31,0.0297,169.5,324.0,11488,8,99,0,False,-0.006,2.07,24.0,118.8,0.228,11,Push,False,False
31,0.036,205.5,324.0,11541,8,99,0,False,-0.007,1.0,24.0,118.8,0.276,11,Push,False,False
31,0.0385,220.0,325.0,11582,8,99,0,False,-0.008,1.63,24.0,118.8,0.295,11,Push,False,False
31,0.0436,249.0,326.0,11575,8,99,0,False,-0.009,1.4,24.0,118.8,0.333,11,Push,False,False
31,0.048,274.3,326.0,11570,8,99,0,False,-0.009,0.0,24.0,118.8,0.366,11,Push,False,False
31,0.0512,292.4,326.0,11748,8,99,0,False,-0.009,0.0,24.0,118.8,0.39,11,Push,False,False
31,0.0576,328.7,326.0,11641,8,99,0,False,-0.009,-0.48,24.0,118.8,0.437,11,Push,False,False
31,0.0614,350.5,327.0,11641,8,99,0,False,-0.009,0.0,24.0,118.8,0.466,11,Push,False,False
31,0.0658,376.1,328.0,11641,8,99,0,False,-0.01,1.0,24.0,118.8,0.499,11,Push,False,False
31,0.0697,398.1,330.0,11737,8,99,0,False,-0.012,3.0,24.0,118.8,0.528,11,Push,False,False
31,0.0748,427.4,330.0,11721,8,99,0,False,-0.015,3.31,24.0,118.8,0.566,11,Push,False,False
31,0.08,456.7,330.0,11813,8,99,0,False,-0.02,4.57,24.0,118.8,0.604,11,Push,False,False
31,0.0832,475.2,332.0,11792,8,99,0,False,-0.024,6.19,24.0,118.8,0.627,11,Push,False,False
31,0.0864,493.6,332.0,11821,8,99,0,False,-0.028,7.0,24.0,118.8,0.651,11,Push,False,False
31,0.0993,567.4,332.0,11829,8,99,0,False,-0.047,8.95,24.0,118.8,0.711,11,Push,False,False
31,0.1039,593.2,332.0,11894,8,99,0,False,-0.057,10.39,24.0,118.8,0.744,11,Push,False,False
31,0.1071,611.6,333.0,11863,8,99,0,False,-0.066,12.44,24.0,118.8,0.767,11,Push,False,False
31,0.111,633.8,333.0,11828,8,99,0,False,-0.078,13.69,24.0,118.8,0.796,11,Push,False,False
31,0.1148,656.0,332.0,11829,8,99,0,False,-0.088,13.95,24.0,118.8,0.824,11,Push,False,False
31,0.1174,670.7,332.0,11822,8,99,0,False,-0.096,14.56,24.0,118.8,0.843,11,Push,False,False
31,0.12,685.5,333.0,11821,8,99,0,False,-0.104,16.23,24.0,118.8,0.862,11,Push,False,False
31,0.1245,711.3,332.0,11835,8,99,0,False,-0.119,16.59,24.0,118.8,0.896,11,Push,False,False
31,0.1277,729.7,331.0,11817,8,99,0,False,-0.13,17.4,24.0,118.8,0.92,11,Push,False,False
31,0.1329,759.1,331.0,11660,8,99,0,False,-0.149,19.32,24.0,118.8,0.958,11,Push,False,False
31,0.1371,783.3,311.0,10672,8,0,100,False,-0.164,16.65,24.1,-40.0,0.958,11,Harvest,False,False
31,0.1398,798.7,277.0,10786,8,0,100,False,-0.169,7.16,24.2,-40.0,0.958,11,Harvest,False,False
31,0.1428,815.5,252.0,10914,8,0,100,False,-0.191,16.09,24.3,-40.0,0.958,11,Harvest,False,False
31,0.1469,839.4,195.0,11101,6,0,100,False,-0.188,10.02,24.4,-40.0,0.958,11,Harvest,False,False
31,0.1484,847.6,186.0,11214,6,0,100,False,-0.207,18.94,24.5,-40.0,0.958,11,Harvest,False,False
31,0.1506,860.0,159.0,12098,4,0,100,False,-0.242,15.91,24.6,-40.0,0.958,11,Harvest,False,False
31,0.152,868.0,143.0,10978,3,0,100,False,-0.293,19.39,24.7,-40.0,0.958,11,Harvest,False,False
31,0.1532,875.1,129.0,10731,2,0,100,False,-0.319,15.0,24.8,-40.0,0.958,11,Harvest,False,False
31,0.1543,881.5,115.0,9469,2,0,100,False,-0.348,11.97,24.8,-40.0,0.958,11,Harvest,False,False
31,0.1556,888.9,110.0,8239,2,0,100,False,-0.394,19.28,24.9,-40.0,0.958,11,Harvest,False,False
31,0.1569,896.0,92.0,7533,2,0,100,False,-0.422,9.26,25.0,-40.0,0.958,11,Harvest,False,False
31,0.1582,903.4,83.0,7092,2,0,100,False,-0.441,5.71,25.2,-40.0,0.958,11,Harvest,False,False
31,0.1589,907.7,77.0,6536,2,0,100,False,-0.448,2.04,25.2,-40.0,0.958,11,Harvest,False,False
31,0.1598,912.9,78.0,6181,2,0,0,False,-0.461,4.0,25.2,0.0,0.958,11,Balance,False,False
31,0.1612,921.1,67.0,6274,2,20,0,False,-0.408,-10.51,25.2,0.0,0.958,11,Balance,False,False
31,0.1619,924.8,68.0,6375,2,27,0,False,-0.376,-12.3,25.2,0.0,0.958,11,Balance,False,False
31,0.163,931.2,72.0,6252,2,0,0,False,-0.375,-2.71,25.3,0.0,0.958,11,Balance,False,False
31,0.1637,935.2,72.0,6048,2,0,0,False,-0.379,1.62,25.3,0.0,0.958,11,Balance,False,False
31,0.1647,940.5,68.0,5679,2,0,0,False,-0.383,0.78,25.3,0.0,0.958,11,Balance,False,False
31,0.1655,945.6,65.0,5343,2,0,0,False,-0.377,-1.78,25.3,0.0,0.958,11,Balance,False,False
31,0.1664,950.5,63.0,5953,2,16,0,False,-0.35,-6.41,25.3,0.0,0.958,11,Balance,False,False
31,0.167,954.0,63.0,6087,2,28,0,False,-0.326,-8.48,25.3,0.0,0.958,11,Balance,False,False
31,0.1675,956.8,63.0,6365,2,35,0,False,-0.298,-10.86,25.3,0.0,0.958,11,Balance,False,False
31,0.1683,961.3,68.0,6659,2,43,0,False,-0.265,-10.18,25.3,0.0,0.958,11,Balance,False,False
31,0.169,965.3,72.0,6985,2,47,0,False,-0.239,-10.52,25.3,0.0,0.958,11,Balance,False,False
31,0.1699,970.4,76.0,7404,2,49,0,False,-0.205,-12.61,25.3,0.0,0.958,11,Balance,False,False
31,0.1709,976.1,86.0,7872,2,57,0,False,-0.185,-7.94,25.3,0.0,0.958,11,Balance,False,False
31,0.1716,980.1,89.0,8791,2,61,0,False,-0.164,-10.76,25.3,0.0,0.958,11,Balance,False,False
31,0.1723,984.3,96.0,8820,2,61,0,False,-0.148,-9.59,25.3,0.0,0.958,11,Balance,False,False
31,0.1738,992.6,106.0,8362,3,70,0,False,-0.128,-8.38,25.3,0.0,0.958,11,Balance,False,False
31,0.1765,1008.3,118.0,9998,3,75,0,False,-0.09,-14.1,25.3,0.0,0.958,11,Balance,False,False
31,0.1778,1015.5,129.0,10870,3,80,0,False,-0.077,-10.07,25.3,96.0,0.977,11,Push,False,False
31,0.1797,1026.6,142.0,11677,3,85,0,False,-0.058,-9.21,25.2,102.0,1.005,11,Push,False,False
31,0.1825,1042.4,158.0,10825,4,99,0,False,-0.033,-6.73,25.1,118.8,1.048,11,Push,False,False
31,0.1855,1059.6,172.0,11741,4,99,0,False,-0.029,-3.45,25.0,118.8,1.091,11,Push,False,False
31,0.1873,1069.6,181.0,11288,4,99,0,False,-0.019,-4.82,25.0,118.8,1.115,11,Push,False,False
31,0.1895,1082.5,193.0,10458,5,99,0,False,-0.011,-4.4,24.9,118.8,1.143,11,Push,False,False
31,0.1918,1095.8,200.0,11076,5,99,0,False,-0.003,-6.42,24.8,118.8,1.172,11,Push,False,False
31,0.1939,1107.3,207.0,11416,5,99,0,False,0.005,-4.43,24.8,118.8,1.195,11,Push,False,False
31,0.1977,1129.3,220.0,11800,5,99,0,False,-0.002,4.0,24.7,118.8,1.238,11,Push,False,False
31,0.2003,1144.4,226.0,10674,6,99,0,False,0.002,-3.74,24.6,118.8,1.267,11,Push,False,False
31,0.2026,1157.3,232.0,10845,6,99,0,False,0.004,-1.23,24.5,118.8,1.291,11,Push,False,False
31,0.2058,1175.7,237.0,11120,6,99,0,False,0.005,-2.51,24.5,118.8,1.324,11,Push,False,False
31,0.2107,1203.4,249.0,11566,6,99,0,False,0.008,-1.9,24.4,118.8,1.371,11,Push,False,False
31,0.2136,1220.1,251.0,11755,6,99,0,False,0.012,-4.01,24.3,118.8,1.4,11,Push,False,False
31,0.2176,1243.0,258.0,10367,7,99,0,False,0.015,-3.55,24.2,118.8,1.438,11,Push,False,False
31,0.2207,1260.6,264.0,10760,7,99,0,False,0.018,-1.84,24.1,118.8,1.466,11,Push,False,False
31,0.2233,1275.4,268.0,10871,7,99,0,False,0.02,-0.82,24.1,118.8,1.49,11,Push,False,False
31,0.2286,1305.9,274.0,11127,7,99,0,False,0.02,-1.27,24.0,118.8,1.537,11,Push,False,False
31,0.2319,1324.4,277.0,11227,7,99,0,False,0.022,-2.0,24.0,118.8,1.566,11,Push,False,False
31,0.2356,1346.1,279.0,11403,7,99,0,False,0.023,-1.77,24.0,118.8,1.599,11,Push,False,False
31,0.2395,1368.2,285.0,11344,7,99,0,False,0.024,0.11,24.0,118.8,1.633,11,Push,False,False
31,0.2418,1381.0,288.0,10559,7,99,0,False,0.023,1.91,24.0,118.8,1.652,11,Push,False,False
31,0.2457,1403.4,288.0,10443,8,99,0,False,0.023,-0.32,24.0,118.8,1.685,11,Push,False,False
31,0.2526,1442.6,294.0,10584,8,99,0,False,0.021,0.27,24.0,118.8,1.742,11,Push,False,False
31,0.2549,1455.8,297.0,10614,8,99,0,False,0.02,0.99,24.0,118.8,1.761,11,Push,False,False
31,0.2578,1472.5,298.0,10679,8,100,0,False,0.02,0.84,24.0,120.0,1.785,11,Push,False,False
31,0.2601,1485.8,299.0,10744,8,99,0,False,0.019,1.27,24.0,118.8,1.804,11,Push,False,False
31,0.2642,1509.2,302.0,10831,8,99,0,False,0.019,1.87,24.0,118.8,1.837,11,Push,False,False
31,0.2684,1532.9,304.0,10894,8,99,0,False,0.018,0.94,24.0,118.8,1.87,11,Push,False,False
31,0.2713,1549.8,305.0,10932,8,99,0,False,0.018,0.0,24.0,118.8,1.894,11,Push,False,False
31,0.2773,1583.9,307.0,11021,8,99,0,False,0.017,-0.3,24.0,118.8,1.942,11,Push,False,False
31,0.2821,1611.5,310.0,11052,8,99,0,False,0.016,1.1,24.0,118.8,1.98,11,Push,False,False
31,0.2875,1642.5,310.0,11105,8,99,0,False,0.016,-0.02,24.0,118.8,2.023,11,Push,False,False
31,0.2906,1659.8,311.0,11091,8,99,0,False,0.016,0.48,24.0,118.8,2.046,11,Push,False,False
31,0.2936,1677.1,312.0,11091,8,99,0,False,0.015,1.0,24.0,118.8,2.07,11,Push,False,False
31,0.2991,1708.4,313.0,11162,8,99,0,False,0.013,1.86,24.0,118.8,2.113,11,Push,False,False
31,0.3021,1725.9,314.0,11149,8,99,0,False,0.012,2.3,24.0,118.8,2.137,11,Push,False,False
31,0.3046,1739.8,313.0,11161,8,99,0,False,0.011,1.0,24.0,118.8,2.156,11,Push,False,False
31,0.3076,1757.2,313.0,11180,8,99,0,False,0.011,0.74,24.0,118.8,2.179,11,Push,False,False
31,0.3113,1778.2,315.0,11171,8,99,0,False,0.009,2.0,24.0,118.8,2.208,11,Push,False,False
31,0.3137,1792.1,315.0,11204,8,99,0,False,0.008,2.0,24.0,118.8,2.227,11,Push,False,False
31,0.3162,1806.1,315.0,11232,8,99,0,False,0.007,2.0,24.0,118.8,2.246,11,Push,False,False
31,0.3186,1820.1,315.0,11178,8,99,0,False,0.006,2.0,24.0,118.8,2.265,11,Push,False,False
31,0.3247,1855.0,314.0,11159,8,99,0,False,0.003,3.0,24.0,118.8,2.312,11,Push,False,False
31,0.3278,1872.3,312.0,11116,8,99,0,False,0.003,1.12,24.0,118.8,2.336,11,Push,False,False
31,0.3302,1886.2,313.0,11096,8,99,0,False,0.001,3.0,24.0,118.8,2.355,11,Push,False,False
31,0.3357,1917.5,313.0,11070,8,99,0,False,-0.003,3.32,24.0,118.8,2.398,11,Push,False,False
31,0.3399,1941.7,311.0,11045,8,99,0,False,-0.006,2.74,24.0,118.8,2.431,11,Push,False,False
31,0.3442,1965.9,311.0,11000,8,99,0,False,-0.009,4.2,24.0,118.8,2.464,11,Push,False,False
31,0.349,1993.3,309.0,10214,8,3,100,False,-0.033,20.29,24.1,-40.0,2.464,11,Harvest,False,False
31,0.3516,2008.3,270.0,10326,8,0,100,False,-0.039,4.35,24.2,-40.0,2.464,11,Harvest,False,False
31,0.3535,2019.2,244.0,10766,8,0,100,False,-0.053,10.57,24.3,-40.0,2.464,11,Harvest,False,False
31,0.3561,2034.2,224.0,10640,8,0,100,False,-0.086,26.83,24.3,-40.0,2.464,11,Harvest,False,False
31,0.3577,2043.2,203.0,10414,6,0,100,False,-0.117,24.22,24.4,-40.0,2.464,11,Harvest,False,False
31,0.3604,2058.6,173.0,10526,4,0,100,False,-0.136,10.0,24.5,-40.0,2.464,11,Harvest,False,False
31,0.362,2067.8,166.0,10666,4,0,100,False,-0.141,3.6,24.6,-40.0,2.464,11,Harvest,False,False
31,0.3649,2084.3,135.0,9175,3,0,100,False,-0.191,17.5,24.8,-40.0,2.464,11,Harvest,False,False
31,0.3667,2094.6,116.0,8334,3,0,100,False,-0.218,10.61,24.9,-40.0,2.464,11,Harvest,False,False
31,0.3682,2103.0,108.0,7669,3,0,100,False,-0.241,7.02,25.0,-40.0,2.464,11,Harvest,False,False
31,0.3691,2108.6,101.0,7263,3,0,100,False,-0.245,1.88,25.1,-40.0,2.464,11,Harvest,False,False
31,0.3701,2114.0,96.0,7076,3,0,100,False,-0.235,-4.11,25.2,-40.0,2.464,11,Harvest,False,False
31,0.371,2119.1,93.0,7203,3,10,0,False,-0.218,-8.43,25.2,0.0,2.464,11,Balance,False,False
31,0.373,2130.6,94.0,7279,3,41,0,False,-0.166,-15.17,25.2,0.0,2.464,11,Balance,False,False
31,0.3737,2134.9,96.0,7464,3,47,0,False,-0.143,-15.85,25.2,0.0,2.464,11,Balance,False,False
31,0.3747,2140.5,101.0,7778,3,49,0,False,-0.121,-12.31,25.2,0.0,2.464,11,Balance,False,False
31,0.3757,2146.3,104.0,8019,3,39,0,False,-0.103,-10.2,25.2,0.0,2.464,11,Balance,False,False
31,0.3766,2150.9,105.0,7992,3,35,0,False,-0.087,-9.86,25.2,0.0,2.464,11,Balance,False,False
31,0.3778,2158.0,106.0,8458,3,46,0,False,-0.067,-9.86,25.2,0.0,2.464,11,Balance,False,False
31,0.3799,2170.3,111.0,9159,3,63,0,False,-0.044,-7.0,25.2,0.0,2.464,11,Balance,False,False
31,0.3813,2178.2,118.0,9859,3,72,0,False,-0.03,-7.82,25.2,0.0,2.464,11,Balance,False,False
31,0.3839,2193.0,133.0,9364,4,79,0,False,-0.005,-11.53,25.1,94.8,2.502,11,Push,False,False
31,0.3856,2202.3,141.0,9637,4,82,0,False,0.021,-11.02,25.1,98.4,2.526,11,Push,False,False
31,0.3875,2213.6,145.0,9842,4,85,0,False,0.05,-17.03,25.0,102.0,2.554,11,Push,False,False
31,0.3894,2224.4,161.0,10962,4,97,0,False,0.07,-13.22,24.9,116.4,2.582,11,Push,False,False
31,0.3921,2239.7,173.0,11514,4,99,0,False,0.095,-12.26,24.8,118.8,2.62,11,Push,False,False
31,0.3939,2250.1,186.0,10254,5,99,0,False,0.102,-5.99,24.8,118.8,2.644,11,Push,False,False
31,0.3958,2260.8,193.0,10575,5,99,0,False,0.109,-5.6,24.7,118.8,2.668,11,Push,False,False
31,0.3973,2269.6,197.0,10768,5,99,0,False,0.116,-7.07,24.7,118.8,2.687,11,Push,False,False
31,0.3993,2280.9,203.0,11088,5,99,0,False,0.122,-5.35,24.6,118.8,2.711,11,Push,False,False
31,0.4013,2292.4,207.0,11088,5,99,0,False,0.127,-4.79,24.6,118.8,2.735,11,Push,False,False
31,0.406,2319.3,220.0,11825,5,99,0,False,0.129,-6.21,24.4,118.8,2.787,11,Push,False,False
31,0.4077,2329.1,220.0,11655,5,99,0,False,0.136,-8.51,24.4,118.8,2.806,11,Push,False,False
